89;44
14;43
69;83
47;85
31;11
78;10
98;24
1;83
5;11
14;27
34;41
89;42
17;95
70;69
9;57
57;26
50;39
41;16
98;96
94;61
6;42
13;33
48;54
100;88
13;73
99;45
83;78
92;28
94;17
75;19
36;84
10;61
21;85
7;66
78;94
14;91
16;24
73;3
79;89
83;69
16;79
61;98
51;87
6;26
52;68
15;55
66;63
9;40
9;46
43;63
30;2
54;38
73;43
68;56
66;74
71;41
17;77
41;45
54;40
90;54
34;54
83;5
24;76
97;24
10;100
14;13
20;71
9;57
52;3
85;3
74;45
66;90
6;97
26;32
79;92
79;84
76;46
6;52
63;61
86;96
93;58
95;59
72;64
7;95
56;39
87;22
36;85
66;23
76;85
60;29
13;23
48;9
12;84
22;27
10;74
23;48
50;42
91;82
87;78
83;18
34;56
74;26
53;3
49;63
84;13
67;19
22;65
18;27
16;100
14;75
18;86
5;49
36;9
58;77
1;45
44;52
30;68
13;50
80;41
8;49
88;49
68;49
79;7
66;52
17;93
27;51
85;96
36;71
35;69
23;11
32;10
69;70
25;15
22;9
49;96
85;82
18;51
98;91
82;54
25;69
24;82
52;59
55;13
9;56
15;81
94;75
37;4
40;54
47;37
40;94
87;1
2;81
84;42
35;43
36;99
36;91
80;62
49;46
89;32
35;73
40;56
47;30
84;76
27;82
19;93
57;13
58;51
36;12
36;43
88;71
25;29
28;12
54;77
80;25
98;77
76;34
8;98
19;58
92;16
82;38
27;41
44;8
90;83
3;11
77;11
57;58
26;59
41;69
5;48
18;39
88;3
72;99
98;51
3;6
66;5
100;53
7;82
53;70
55;92
97;34
57;27
46;49
56;73
22;76
41;87
7;11
34;50
16;66
93;79
65;59
39;22
97;37
71;32
16;91
93;29
20;48
45;68
24;17
8;75
75;16
4;8
82;74
18;28
29;12
28;98
15;27
59;16
3;66
52;67
60;14
96;49
14;12
1;18
73;12
19;54
13;86
28;3
53;6
9;49
6;27
32;32
22;76
24;14
76;33
85;72
88;36
29;80
77;90
7;56
57;93
13;87
76;14
61;66
76;7
81;34
99;98
33;21
88;67
43;13
90;80
97;25
78;56
43;80
92;21
16;5
16;64
25;20
71;91
23;89
74;54
51;83
18;92
29;21
52;39
20;44
24;100
74;26
27;55
88;65
76;81
14;16
39;40
11;88
26;94
38;47
44;17
40;61
39;90
25;46
49;71
58;67
23;47
4;39
19;10
10;65
79;50
92;42
1;59
12;43
34;87
29;97
99;14
53;79
93;55
69;13
76;16
11;81
42;80
46;62
16;30
16;38
64;70
76;6
83;14
83;3
24;68
43;65
83;88
47;22
48;4
31;39
77;64
10;72
79;42
7;76
94;98
13;42
7;53
27;14
70;50
100;76
100;28
24;31
100;37
98;69
25;92
16;33
52;46
41;79
76;75
16;6
25;48
27;42
84;86
42;56
76;85
64;17
73;34
70;14
81;55
74;21
17;48
51;61
18;67
50;29
13;64
27;11
40;13
97;60
35;19
8;53
8;15
72;4
61;39
34;49
2;11
86;51
28;100
95;31
65;18
67;43
56;37
29;72
31;29
99;52
98;62
24;29
3;54
57;19
82;11
15;5
67;63
2;61
17;54
22;70
21;81
17;36
67;63
22;73
50;7
1;58
27;60
69;71
8;95
42;22
76;97
24;100
25;82
75;71
86;63
5;15
24;76
27;28
70;88
39;80
92;97
12;61
5;4
45;31
97;54
87;45
24;71
2;67
16;31
54;46
78;18
83;12
68;39
54;85
38;71
15;48
29;38
69;63
15;9
10;76
72;82
11;36
23;88
51;95
39;26
96;42
41;36
57;99
74;35
69;90
89;32
64;89
17;96
37;84
94;79
23;69
64;52
77;47
63;57
76;11
96;89
89;73
2;2
75;94
44;36
71;80
8;51
22;68
17;84
63;75
28;51
48;75
1;44
95;7
29;75
10;42
91;75
81;30
31;42
54;87
52;77
36;14
7;27
54;27
4;37
12;36
10;98
62;25
41;86
28;42
84;49
23;2
90;5
76;19
87;48
9;95
50;76
82;52
5;71
6;34
47;79
50;34
84;5
11;99
97;61
74;44
95;85
96;27
38;100
77;22
81;83
6;62
59;53
73;49
15;53
91;75
71;54
84;2
89;13
25;41
52;91
28;89
98;19
54;48
31;87
3;27
88;6
44;1
16;62
65;81
15;90
73;9
65;60
39;5
85;1
73;28
93;24
97;36
44;14
52;78
41;89
71;71
14;11
59;13
41;90
67;81
72;26
56;75
26;91
21;95
29;48
78;63
74;33
5;61
2;73
92;45
27;60
51;94
70;51
47;91
80;1
73;61
7;91
42;39
70;89
33;68
91;37
15;1
58;66
50;87
13;95
86;58
37;5
46;39
42;50
41;33
66;32
88;80
9;16
64;62
58;7
19;56
47;76
92;18
91;4
72;38
49;26
75;64
24;13
96;63
50;76
58;74
55;19
55;57
77;41
3;16
80;56
27;83
8;81
99;94
39;85
97;95
15;91
47;76
14;100
6;47
90;22
38;12
22;97
63;38
54;40
19;95
38;56
53;81
14;89
73;21
96;65
99;13
48;91
78;43
32;90
30;42
51;11
14;91
63;81
59;52
37;53
63;5
29;65
55;100
46;1
74;39
42;60
67;84
1;85
4;34
42;19
19;22
59;82
98;96
21;63
40;65
65;25
67;27
42;97
4;11
78;47
55;25
76;42
98;45
100;58
93;73
40;66
71;84
13;89
90;66
5;6
63;9
24;64
52;89
6;35
51;21
93;97
49;78
50;12
52;29
65;28
98;97
5;81
22;58
98;6
7;4
17;34
5;13
4;16
17;96
51;75
87;16
3;53
89;73
95;26
80;72
98;18
18;85
80;92
23;49
87;47
6;27
73;77
93;60
33;4
38;81
6;89
74;77
16;38
100;11
29;36
6;6
30;70
100;74
37;34
19;45
55;9
6;73
55;37
25;78
59;84
60;55
87;20
39;84
93;85
5;73
86;44
99;54
16;86
35;94
42;64
99;2
90;59
70;60
86;15
90;52
40;91
75;77
20;86
36;37
48;55
28;37
51;61
86;16
62;43
42;97
85;70
65;38
36;90
15;100
12;78
3;28
68;22
94;89
25;38
29;66
55;65
88;34
79;44
39;19
42;11
74;91
73;25
19;47
86;69
3;94
54;95
94;96
14;54
7;26
48;37
4;38
94;87
66;55
83;25
95;31
28;13
50;17
83;48
23;14
92;35
6;100
14;13
10;76
18;77
8;72
3;38
31;68
44;91
54;26
16;82
76;36
67;56
18;35
70;43
86;89
26;76
99;19
100;91
38;23
61;20
43;73
48;56
91;8
84;95
24;3
55;48
95;93
66;52
69;55
86;83
76;46
65;16
94;43
51;45
44;94
75;91
23;75
83;53
19;99
62;33
29;4
37;95
46;57
43;94
48;7
54;66
15;2
58;77
43;40
34;38
62;52
16;98
24;15
37;94
77;39
56;21
30;21
90;15
9;86
49;75
94;26
78;87
7;87
95;17
70;20
27;35
13;55
91;14
65;42
4;57
66;20
69;21
65;23
20;46
9;51
35;27
8;90
39;14
77;90
76;42
83;33
54;58
27;18
58;33
76;87
61;71
93;46
59;85
37;79
13;47
99;86
17;14
77;24
32;72
15;80
15;24
76;81
81;56
96;35
42;18
90;18
74;56
51;80
20;55
78;46
68;61
31;85
2;32
83;80
84;95
59;1
49;23
46;60
36;98
74;7
22;25
38;60
95;94
87;21
100;76
91;86
17;41
43;32
73;36
14;51
48;29
2;17
91;83
47;33
79;92
7;8
15;16
7;20
51;86
58;32
6;37
78;33
17;71
7;61
57;75
23;52
69;59
22;50
79;24
12;8
80;6
99;63
96;42
84;16
85;77
100;49
95;77
25;47
34;36
6;97
65;56
70;96
69;73
3;16
39;33
15;50
28;36
61;88
54;20
87;93
94;28
5;100
94;85
68;22
5;50
10;30
72;54
63;42
40;48
32;17
58;40
29;78
80;37
14;44
77;55
47;5
44;25
11;14
4;22
85;31
64;35
38;66
87;90
64;73
38;6
99;19
45;34
76;41
25;14
10;24
64;97
30;94
16;15
55;95
25;60
57;54
45;56
70;83
68;40
38;66
89;47
23;50
68;8
57;56
94;85
8;28
71;34
11;91
96;94
42;92
58;75
27;93
20;96
5;91
51;57
87;88
84;51
89;13
90;17
72;95
18;73
95;23
38;25
4;77
72;23
30;83
53;14
91;94
98;18
61;65
34;44
23;26
67;26
27;32
38;80
36;35
81;82
94;10
32;13
16;97
80;47
59;66
58;75
57;44
66;78
22;100
44;24
32;70
59;20
91;12
64;51
65;53
30;62
2;58
31;54
37;39
28;42
47;63
12;18
72;95
33;100
14;56
70;24
51;28
42;63
57;81
99;85
64;47
78;13
75;37
47;69
10;90
61;80
41;9
42;87
98;3
46;87
74;65
41;31
71;61
5;57
32;74
79;48
20;69
4;53
87;63
74;94
6;3
31;99
31;84
32;98
92;83
75;22
47;65
30;5
76;92
32;78
49;42
48;93
35;36
81;82
31;86
12;38
44;93
20;48
99;16
48;76
64;38
20;81
8;72
78;34
48;54
80;57
51;77
47;34
33;78
60;20
10;49
80;95
46;83
57;59
55;5
82;54
86;56
61;40
45;5
91;41
66;20
70;80
78;59
48;93
85;37
82;29
27;55
10;37
6;63
67;20
82;98
63;10
68;24
86;33
84;65
67;36
57;10
51;8
87;61
80;25
31;68
69;36
40;80
51;76
28;18
16;80
92;49
25;60
39;57
45;65
92;20
15;49
29;6
70;59
41;87
32;21
97;35
70;99
41;5
4;19
86;47
15;62
37;49
52;86
70;85
1;83
6;16
83;89
79;80
72;26
82;89
13;87
99;39
36;1
69;8
15;28
9;28
70;68
81;14
17;1
3;62
52;31
68;67
31;36
4;95
24;59
93;18
25;45
5;100
10;18
47;47
13;33
50;11
87;30
70;81
23;57
26;38
93;61
52;47
68;22
95;7
52;50
68;66
13;3
25;48
11;66
35;33
15;69
54;22
65;1
92;24
42;3
45;60
53;15
100;93
72;23
33;67
17;60
4;67
33;77
81;86
95;10
24;35
47;41
66;80
88;88
10;65
55;69
47;71
84;99
1;69
21;96
90;16
82;78
7;10
61;74
28;99
78;61
9;98
31;6
39;62
97;51
19;15
30;87
49;82
90;29
3;87
75;24
84;65
21;87
78;99
18;88
11;20
64;47
9;12
95;5
29;56
49;40
46;60
51;83
96;6
37;40
54;79
1;44
71;99
41;81
80;54
44;15
96;45
50;5
89;81
32;83
38;43
39;68
13;16
3;39
39;4
21;64
42;98
13;58
62;83
64;91
52;25
90;21
98;80
86;2
7;73
14;16
40;20
23;79
58;16
82;29
10;42
1;72
1;4
99;38
29;22
10;16
50;23
30;33
56;40
66;41
51;15
77;75
54;31
40;60
59;92
92;13
96;29
44;58
16;75
67;62
6;33
4;60
33;14
2;73
4;3
9;23
30;3
84;17
97;80
85;83
15;90
73;26
48;53
47;88
60;17
82;37
26;57
93;76
42;48
69;25
95;32
67;95
41;55
63;16
86;29
79;68
24;41
88;59
45;67
23;74
76;7
57;72
90;85
14;81
11;50
66;60
86;87
51;5
15;21
14;10
35;91
60;75
37;19
80;69
48;41
78;22
37;29
27;82
48;52
67;86
74;92
10;100
73;71
43;10
75;15
22;70
50;6
2;86
20;80
91;61
41;26
14;74
22;55
15;21
66;52
67;19
18;18
99;58
25;11
12;8
88;94
43;40
2;45
92;42
11;12
95;79
67;67
40;91
34;96
64;31
63;20
19;1
90;65
52;59
18;31
50;11
8;94
76;10
56;15
1;2
55;28
66;93
62;99
45;1
5;42
27;96
67;30
34;22
95;96
19;42
3;73
86;41
61;69
79;72
33;13
17;78
53;22
33;36
32;60
10;78
26;61
28;51
72;78
29;76
51;28
29;2
51;28
58;1
14;40
58;15
3;51
73;42
60;83
79;36
24;65
29;15
9;95
76;44
24;10
51;54
26;19
83;68
50;14
90;100
13;16
53;47
23;95
68;42
88;1
6;62
17;40
65;57
100;2
89;41
58;43
91;21
33;57
66;65
39;85
23;50
45;28
13;27
57;62
50;65
35;91
87;39
6;98
81;99
88;5
45;34
99;70
74;83
91;17
14;2
75;27
43;99
2;71
56;41
68;73
26;86
40;28
73;9
29;84
99;94
88;7
65;93
48;19
64;8
37;60
48;41
64;88
36;57
16;46
16;61
20;67
64;87
62;90
56;71
45;35
14;23
58;5
3;7
82;18
21;33
51;93
93;66
12;71
4;20
15;33
43;33
87;74
21;46
15;3
31;7
22;61
45;30
3;44
73;63
66;49
52;65
17;91
21;92
4;79
75;6
39;21
95;5
84;70
52;33
32;40
47;86
22;4
31;5
41;63
15;79
